MaxTemperature,AvgTemperature,MinTemperature
0.27272727272727293,0.2087912087912085,0.45454545454545436
0.36363636363636376,0.27472527472527464,0.36363636363636354
0.4545454545454546,0.39560439560439553,0.36363636363636354
0.5454545454545454,0.4945054945054945,0.5454545454545452
0.4545454545454546,0.4725274725274726,0.5454545454545452
0.4545454545454546,0.5054945054945055,0.5454545454545452
0.6363636363636362,0.5384615384615383,0.5454545454545452
0.6363636363636362,0.4835164835164836,0.5454545454545452
0.5454545454545454,0.4285714285714284,0.45454545454545436
0.36363636363636376,0.29670329670329654,0.2727272727272727
0.4545454545454546,0.34065934065934034,0.36363636363636354
0.36363636363636376,0.2087912087912085,0.2727272727272727
0.09090909090909083,0.0,0.09090909090909083
0.27272727272727293,0.1208791208791209,0.0
0.36363636363636376,0.2307692307692304,0.2727272727272727
0.4545454545454546,0.5274725274725278,0.5454545454545452
0.4545454545454546,0.32967032967032983,0.36363636363636354
0.36363636363636376,0.2637362637362637,0.18181818181818188
0.09090909090909083,0.0659340659340657,0.18181818181818188
0.36363636363636376,0.35164835164835173,0.2727272727272727
0.4545454545454546,0.4285714285714284,0.5454545454545452
0.36363636363636376,0.34065934065934034,0.5454545454545452
0.4545454545454546,0.4175824175824179,0.5454545454545452
0.36363636363636376,0.39560439560439553,0.5454545454545452
0.4545454545454546,0.39560439560439553,0.5454545454545452
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.4725274725274726,0.5454545454545452
0.5454545454545454,0.4285714285714284,0.5454545454545452
0.5454545454545454,0.4175824175824179,0.45454545454545436
0.36363636363636376,0.30769230769230793,0.2727272727272727
0.6363636363636362,0.4285714285714284,0.5454545454545452
0.5454545454545454,0.4175824175824179,0.5454545454545452
0.5454545454545454,0.37362637362637363,0.45454545454545436
0.4545454545454546,0.37362637362637363,0.45454545454545436
0.6363636363636362,0.4395604395604398,0.2727272727272727
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.5454545454545454,0.4615384615384617,0.5454545454545452
0.36363636363636376,0.4285714285714284,0.5454545454545452
0.4545454545454546,0.32967032967032983,0.45454545454545436
0.5454545454545454,0.5164835164835164,0.5454545454545452
0.4545454545454546,0.4945054945054945,0.6363636363636365
0.18181818181818166,0.32967032967032983,0.6363636363636365
0.4545454545454546,0.34065934065934034,0.5454545454545452
0.36363636363636376,0.31868131868131844,0.45454545454545436
0.27272727272727293,0.2087912087912085,0.45454545454545436
0.36363636363636376,0.17582417582417564,0.2727272727272727
0.36363636363636376,0.2307692307692304,0.36363636363636354
0.4545454545454546,0.35164835164835173,0.36363636363636354
0.36363636363636376,0.31868131868131844,0.18181818181818188
0.5454545454545454,0.3846153846153846,0.2727272727272727
0.5454545454545454,0.3846153846153846,0.36363636363636354
0.5454545454545454,0.32967032967032983,0.36363636363636354
0.36363636363636376,0.27472527472527464,0.45454545454545436
0.5454545454545454,0.31868131868131844,0.36363636363636354
0.4545454545454546,0.37362637362637363,0.5454545454545452
0.4545454545454546,0.4175824175824179,0.45454545454545436
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.5454545454545454,0.5494505494505497,0.7272727272727273
0.6363636363636362,0.5604395604395602,0.6363636363636365
0.6363636363636362,0.5824175824175826,0.6363636363636365
0.6363636363636362,0.6043956043956045,0.6363636363636365
0.7272727272727275,0.6153846153846154,0.6363636363636365
0.8181818181818183,0.6703296703296702,0.6363636363636365
0.8181818181818183,0.5934065934065935,0.5454545454545452
0.7272727272727275,0.5934065934065935,0.45454545454545436
0.7272727272727275,0.6153846153846154,0.6363636363636365
0.7272727272727275,0.6593406593406597,0.6363636363636365
0.7272727272727275,0.6373626373626378,0.6363636363636365
0.7272727272727275,0.6483516483516483,0.6363636363636365
0.7272727272727275,0.6813186813186816,0.6363636363636365
0.7272727272727275,0.7362637362637363,0.7272727272727273
0.7272727272727275,0.6923076923076925,0.7272727272727273
0.7272727272727275,0.5494505494505497,0.5454545454545452
0.6363636363636362,0.5384615384615383,0.6363636363636365
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.5274725274725278,0.6363636363636365
0.5454545454545454,0.5714285714285716,0.6363636363636365
0.6363636363636362,0.6593406593406597,0.7272727272727273
0.5454545454545454,0.6483516483516483,0.8181818181818181
0.7272727272727275,0.6813186813186816,0.8181818181818181
0.8181818181818183,0.7692307692307696,0.6363636363636365
0.8181818181818183,0.7472527472527477,0.7272727272727273
0.8181818181818183,0.7802197802197801,0.8181818181818181
0.8181818181818183,0.7802197802197801,0.8181818181818181
0.8181818181818183,0.7252747252747254,0.7272727272727273
0.8181818181818183,0.7582417582417582,0.8181818181818181
0.8181818181818183,0.7142857142857144,0.7272727272727273
0.7272727272727275,0.7032967032967035,0.8181818181818181
0.8181818181818183,0.6703296703296702,0.8181818181818181
0.8181818181818183,0.7582417582417582,0.8181818181818181
0.8181818181818183,0.7802197802197801,0.8181818181818181
0.9090909090909092,0.8571428571428577,0.909090909090909
0.7272727272727275,0.6153846153846154,0.45454545454545436
0.6363636363636362,0.6373626373626378,0.5454545454545452
0.6363636363636362,0.6813186813186816,0.7272727272727273
0.8181818181818183,0.7802197802197801,0.7272727272727273
0.8181818181818183,0.7692307692307696,0.7272727272727273
0.5454545454545454,0.6043956043956045,0.8181818181818181
0.4545454545454546,0.5714285714285716,0.6363636363636365
0.7272727272727275,0.6483516483516483,0.7272727272727273
0.7272727272727275,0.7032967032967035,0.8181818181818181
0.7272727272727275,0.6593406593406597,0.7272727272727273
0.6363636363636362,0.7032967032967035,0.8181818181818181
0.7272727272727275,0.7362637362637363,0.909090909090909
0.7272727272727275,0.6043956043956045,0.5454545454545452
0.6363636363636362,0.5494505494505497,0.36363636363636354
0.5454545454545454,0.5494505494505497,0.36363636363636354
0.4545454545454546,0.5604395604395602,0.6363636363636365
0.5454545454545454,0.5934065934065935,0.7272727272727273
0.6363636363636362,0.7032967032967035,0.7272727272727273
0.5454545454545454,0.6923076923076925,0.8181818181818181
0.4545454545454546,0.5054945054945055,0.5454545454545452
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.6363636363636362,0.6373626373626378,0.7272727272727273
0.7272727272727275,0.6923076923076925,0.7272727272727273
0.7272727272727275,0.7692307692307696,0.7272727272727273
0.6363636363636362,0.7142857142857144,0.7272727272727273
0.6363636363636362,0.7362637362637363,0.8181818181818181
0.7272727272727275,0.7472527472527477,0.909090909090909
0.7272727272727275,0.7802197802197801,0.909090909090909
0.7272727272727275,0.7802197802197801,0.8181818181818181
0.8181818181818183,0.8241758241758244,0.909090909090909
0.8181818181818183,0.8351648351648353,0.909090909090909
0.9090909090909092,0.8571428571428577,0.7272727272727273
0.9090909090909092,0.9230769230769234,0.909090909090909
0.9090909090909092,0.7692307692307696,0.7272727272727273
0.7272727272727275,0.6703296703296702,0.6363636363636365
0.6363636363636362,0.6483516483516483,0.8181818181818181
0.9090909090909092,0.8131868131868134,0.909090909090909
0.7272727272727275,0.8241758241758244,0.909090909090909
0.7272727272727275,0.8351648351648353,0.909090909090909
0.8181818181818183,0.8131868131868134,0.909090909090909
0.8181818181818183,0.8791208791208796,0.9999999999999998
0.7272727272727275,0.8241758241758244,0.9999999999999998
0.6363636363636362,0.6483516483516483,0.8181818181818181
0.8181818181818183,0.7802197802197801,0.7272727272727273
0.6363636363636362,0.6923076923076925,0.7272727272727273
0.6363636363636362,0.6813186813186816,0.7272727272727273
0.7272727272727275,0.6483516483516483,0.7272727272727273
0.7272727272727275,0.7912087912087915,0.7272727272727273
0.6363636363636362,0.5934065934065935,0.6363636363636365
0.5454545454545454,0.5164835164835164,0.6363636363636365
0.4545454545454546,0.4505494505494503,0.6363636363636365
0.27272727272727293,0.4065934065934065,0.6363636363636365
0.09090909090909083,0.197802197802198,0.45454545454545436
0.27272727272727293,0.4065934065934065,0.5454545454545452
0.36363636363636376,0.4395604395604398,0.6363636363636365
0.5454545454545454,0.6373626373626378,0.7272727272727273
0.7272727272727275,0.6593406593406597,0.7272727272727273
0.7272727272727275,0.8021978021978025,0.7272727272727273
0.6363636363636362,0.8131868131868134,0.8181818181818181
0.6363636363636362,0.7142857142857144,0.909090909090909
0.6363636363636362,0.5934065934065935,0.5454545454545452
0.7272727272727275,0.7692307692307696,0.7272727272727273
0.7272727272727275,0.8351648351648353,0.8181818181818181
0.7272727272727275,0.7472527472527477,0.8181818181818181
0.5454545454545454,0.5824175824175826,0.8181818181818181
0.5454545454545454,0.5494505494505497,0.5454545454545452
0.18181818181818166,0.34065934065934034,0.5454545454545452
0.4545454545454546,0.5274725274725278,0.6363636363636365
0.4545454545454546,0.5054945054945055,0.7272727272727273
0.5454545454545454,0.5494505494505497,0.6363636363636365
0.4545454545454546,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.6153846153846154,0.7272727272727273
0.6363636363636362,0.6373626373626378,0.8181818181818181
0.5454545454545454,0.4835164835164836,0.6363636363636365
0.5454545454545454,0.6373626373626378,0.7272727272727273
0.7272727272727275,0.7032967032967035,0.6363636363636365
0.6363636363636362,0.7142857142857144,0.7272727272727273
0.6363636363636362,0.7032967032967035,0.8181818181818181
0.7272727272727275,0.7032967032967035,0.6363636363636365
0.4545454545454546,0.5824175824175826,0.6363636363636365
0.4545454545454546,0.5384615384615383,0.6363636363636365
0.5454545454545454,0.5274725274725278,0.6363636363636365
0.6363636363636362,0.6703296703296702,0.6363636363636365
0.6363636363636362,0.6373626373626378,0.7272727272727273
0.6363636363636362,0.7032967032967035,0.8181818181818181
0.7272727272727275,0.7802197802197801,0.8181818181818181
0.7272727272727275,0.7802197802197801,0.8181818181818181
0.7272727272727275,0.7582417582417582,0.8181818181818181
0.6363636363636362,0.6813186813186816,0.8181818181818181
0.7272727272727275,0.7582417582417582,0.8181818181818181
0.7272727272727275,0.8241758241758244,0.8181818181818181
0.8181818181818183,0.8021978021978025,0.8181818181818181
0.5454545454545454,0.6043956043956045,0.8181818181818181
0.4545454545454546,0.4725274725274726,0.6363636363636365
0.36363636363636376,0.4725274725274726,0.6363636363636365
0.6363636363636362,0.4945054945054945,0.6363636363636365
0.36363636363636376,0.4395604395604398,0.6363636363636365
0.36363636363636376,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.6703296703296702,0.7272727272727273
0.7272727272727275,0.7472527472527477,0.8181818181818181
0.7272727272727275,0.6813186813186816,0.7272727272727273
0.6363636363636362,0.6483516483516483,0.6363636363636365
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.4285714285714284,0.6363636363636365
0.6363636363636362,0.5934065934065935,0.5454545454545452
0.5454545454545454,0.6593406593406597,0.7272727272727273
0.5454545454545454,0.5714285714285716,0.7272727272727273
0.5454545454545454,0.32967032967032983,0.36363636363636354
0.5454545454545454,0.4505494505494503,0.6363636363636365
0.36363636363636376,0.4835164835164836,0.7272727272727273
0.4545454545454546,0.4395604395604398,0.45454545454545436
0.36363636363636376,0.4285714285714284,0.45454545454545436
0.5454545454545454,0.6703296703296702,0.8181818181818181
0.4545454545454546,0.4725274725274726,0.5454545454545452
0.5454545454545454,0.6153846153846154,0.7272727272727273
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.36363636363636376,0.4395604395604398,0.6363636363636365
0.4545454545454546,0.4065934065934065,0.6363636363636365
0.4545454545454546,0.5494505494505497,0.6363636363636365
0.5454545454545454,0.6923076923076925,0.7272727272727273
0.6363636363636362,0.6043956043956045,0.7272727272727273
0.4545454545454546,0.6043956043956045,0.7272727272727273
0.5454545454545454,0.6593406593406597,0.8181818181818181
0.5454545454545454,0.6153846153846154,0.7272727272727273
0.5454545454545454,0.6373626373626378,0.8181818181818181
0.5454545454545454,0.6813186813186816,0.8181818181818181
0.6363636363636362,0.7032967032967035,0.8181818181818181
0.6363636363636362,0.7252747252747254,0.8181818181818181
0.7272727272727275,0.7582417582417582,0.8181818181818181
0.7272727272727275,0.6373626373626378,0.7272727272727273
0.5454545454545454,0.5164835164835164,0.6363636363636365
0.36363636363636376,0.5164835164835164,0.6363636363636365
0.6363636363636362,0.5824175824175826,0.7272727272727273
0.5454545454545454,0.6263736263736264,0.7272727272727273
0.36363636363636376,0.5824175824175826,0.7272727272727273
0.7272727272727275,0.5824175824175826,0.5454545454545452
0.6363636363636362,0.4835164835164836,0.36363636363636354
0.6363636363636362,0.4945054945054945,0.36363636363636354
0.7272727272727275,0.5384615384615383,0.5454545454545452
0.5454545454545454,0.4615384615384617,0.5454545454545452
0.6363636363636362,0.4945054945054945,0.45454545454545436
0.6363636363636362,0.6483516483516483,0.7272727272727273
0.4545454545454546,0.4725274725274726,0.6363636363636365
0.4545454545454546,0.4175824175824179,0.5454545454545452
0.4545454545454546,0.4395604395604398,0.6363636363636365
0.4545454545454546,0.3846153846153846,0.6363636363636365
0.5454545454545454,0.5714285714285716,0.6363636363636365
0.4545454545454546,0.35164835164835173,0.5454545454545452
0.4545454545454546,0.4505494505494503,0.5454545454545452
0.6363636363636362,0.4285714285714284,0.45454545454545436
0.6363636363636362,0.4615384615384617,0.6363636363636365
0.5454545454545454,0.5604395604395602,0.6363636363636365
0.36363636363636376,0.4835164835164836,0.6363636363636365
0.4545454545454546,0.4945054945054945,0.6363636363636365
0.36363636363636376,0.39560439560439553,0.6363636363636365
0.4545454545454546,0.4175824175824179,0.5454545454545452
0.5454545454545454,0.4945054945054945,0.5454545454545452
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.4545454545454546,0.5054945054945055,0.7272727272727273
0.4545454545454546,0.4285714285714284,0.5454545454545452
0.36363636363636376,0.4505494505494503,0.6363636363636365
0.4545454545454546,0.5274725274725278,0.6363636363636365
0.4545454545454546,0.4395604395604398,0.45454545454545436
0.4545454545454546,0.4285714285714284,0.6363636363636365
0.27272727272727293,0.3846153846153846,0.5454545454545452
0.4545454545454546,0.4725274725274726,0.6363636363636365
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.6363636363636362,0.4835164835164836,0.5454545454545452
0.27272727272727293,0.3626373626373627,0.5454545454545452
0.4545454545454546,0.4285714285714284,0.5454545454545452
0.4545454545454546,0.4285714285714284,0.6363636363636365
0.4545454545454546,0.4835164835164836,0.6363636363636365
0.4545454545454546,0.4835164835164836,0.6363636363636365
0.5454545454545454,0.4395604395604398,0.5454545454545452
0.36363636363636376,0.4175824175824179,0.5454545454545452
0.4545454545454546,0.35164835164835173,0.6363636363636365
0.5454545454545454,0.5934065934065935,0.5454545454545452
0.6363636363636362,0.6153846153846154,0.7272727272727273
0.5454545454545454,0.5824175824175826,0.7272727272727273
0.4545454545454546,0.4945054945054945,0.6363636363636365
0.5454545454545454,0.4835164835164836,0.6363636363636365
0.18181818181818166,0.2637362637362637,0.5454545454545452
0.27272727272727293,0.4175824175824179,0.5454545454545452
0.4545454545454546,0.5054945054945055,0.6363636363636365
0.4545454545454546,0.4615384615384617,0.5454545454545452
0.18181818181818166,0.3626373626373627,0.6363636363636365
0.36363636363636376,0.39560439560439553,0.5454545454545452
0.36363636363636376,0.4945054945054945,0.6363636363636365
0.36363636363636376,0.4285714285714284,0.6363636363636365
0.5454545454545454,0.5384615384615383,0.7272727272727273
0.27272727272727293,0.4065934065934065,0.5454545454545452
0.36363636363636376,0.4505494505494503,0.6363636363636365
0.5454545454545454,0.5604395604395602,0.7272727272727273
0.5454545454545454,0.5714285714285716,0.8181818181818181
0.6363636363636362,0.5604395604395602,0.6363636363636365
0.27272727272727293,0.34065934065934034,0.6363636363636365
0.27272727272727293,0.31868131868131844,0.45454545454545436
0.4545454545454546,0.5934065934065935,0.7272727272727273
0.5454545454545454,0.6373626373626378,0.7272727272727273
0.5454545454545454,0.4285714285714284,0.5454545454545452
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.5454545454545454,0.4835164835164836,0.6363636363636365
0.6363636363636362,0.4615384615384617,0.5454545454545452
0.5454545454545454,0.4395604395604398,0.5454545454545452
0.36363636363636376,0.4285714285714284,0.5454545454545452
0.4545454545454546,0.5164835164835164,0.6363636363636365
0.18181818181818166,0.3626373626373627,0.5454545454545452
0.5454545454545454,0.5494505494505497,0.5454545454545452
0.7272727272727275,0.6483516483516483,0.7272727272727273
0.6363636363636362,0.5494505494505497,0.6363636363636365
0.5454545454545454,0.5384615384615383,0.6363636363636365
0.6363636363636362,0.6043956043956045,0.6363636363636365
0.6363636363636362,0.6483516483516483,0.6363636363636365
0.6363636363636362,0.6703296703296702,0.6363636363636365
0.6363636363636362,0.6593406593406597,0.6363636363636365
0.5454545454545454,0.5934065934065935,0.6363636363636365
0.7272727272727275,0.6483516483516483,0.6363636363636365
0.6363636363636362,0.6373626373626378,0.6363636363636365
0.6363636363636362,0.7142857142857144,0.7272727272727273
0.4545454545454546,0.5384615384615383,0.6363636363636365
0.5454545454545454,0.5824175824175826,0.6363636363636365
0.36363636363636376,0.39560439560439553,0.6363636363636365
0.6363636363636362,0.5054945054945055,0.5454545454545452
0.5454545454545454,0.5824175824175826,0.6363636363636365
0.27272727272727293,0.3846153846153846,0.6363636363636365
0.4545454545454546,0.4945054945054945,0.5454545454545452
0.4545454545454546,0.4835164835164836,0.6363636363636365
0.6363636363636362,0.5054945054945055,0.6363636363636365
0.4545454545454546,0.4835164835164836,0.6363636363636365
0.5454545454545454,0.5604395604395602,0.6363636363636365
0.36363636363636376,0.4285714285714284,0.6363636363636365
0.6363636363636362,0.5824175824175826,0.5454545454545452
0.4545454545454546,0.5934065934065935,0.7272727272727273
0.5454545454545454,0.4615384615384617,0.5454545454545452
0.6363636363636362,0.5714285714285716,0.5454545454545452
0.4545454545454546,0.5274725274725278,0.6363636363636365
0.4545454545454546,0.4945054945054945,0.5454545454545452
0.09090909090909083,0.29670329670329654,0.5454545454545452
0.4545454545454546,0.39560439560439553,0.5454545454545452
0.27272727272727293,0.3846153846153846,0.6363636363636365
0.18181818181818166,0.30769230769230793,0.6363636363636365
0.36363636363636376,0.3846153846153846,0.5454545454545452
0.36363636363636376,0.31868131868131844,0.36363636363636354
0.36363636363636376,0.32967032967032983,0.36363636363636354
0.18181818181818166,0.1208791208791209,0.2727272727272727
0.27272727272727293,0.17582417582417564,0.09090909090909083
0.36363636363636376,0.37362637362637363,0.2727272727272727
0.36363636363636376,0.31868131868131844,0.36363636363636354
0.4545454545454546,0.4395604395604398,0.2727272727272727
0.36363636363636376,0.4285714285714284,0.6363636363636365
0.5454545454545454,0.4285714285714284,0.36363636363636354
0.4545454545454546,0.3626373626373627,0.45454545454545436
0.4545454545454546,0.4395604395604398,0.45454545454545436
0.5454545454545454,0.4945054945054945,0.45454545454545436
0.4545454545454546,0.4725274725274726,0.45454545454545436
0.6363636363636362,0.5604395604395602,0.5454545454545452
0.4545454545454546,0.6263736263736264,0.7272727272727273
0.4545454545454546,0.5494505494505497,0.6363636363636365
0.5454545454545454,0.4835164835164836,0.36363636363636354
0.36363636363636376,0.35164835164835173,0.5454545454545452
0.36363636363636376,0.3626373626373627,0.45454545454545436
0.5454545454545454,0.4725274725274726,0.45454545454545436
0.36363636363636376,0.3846153846153846,0.6363636363636365
0.5454545454545454,0.4725274725274726,0.6363636363636365
0.5454545454545454,0.2857142857142856,0.45454545454545436
0.6363636363636362,0.4065934065934065,0.45454545454545436
0.4545454545454546,0.5054945054945055,0.5454545454545452
0.5454545454545454,0.4395604395604398,0.5454545454545452
0.36363636363636376,0.4175824175824179,0.45454545454545436
0.4545454545454546,0.4505494505494503,0.5454545454545452
0.5454545454545454,0.5054945054945055,0.45454545454545436
0.5454545454545454,0.4615384615384617,0.45454545454545436
0.5454545454545454,0.4615384615384617,0.45454545454545436
0.5454545454545454,0.4835164835164836,0.45454545454545436
0.4545454545454546,0.4615384615384617,0.5454545454545452
0.4545454545454546,0.4285714285714284,0.5454545454545452
0.4545454545454546,0.4835164835164836,0.5454545454545452
0.36363636363636376,0.4725274725274726,0.5454545454545452
0.5454545454545454,0.5604395604395602,0.7272727272727273
0.6363636363636362,0.5054945054945055,0.5454545454545452
0.5454545454545454,0.4505494505494503,0.45454545454545436
0.5454545454545454,0.5164835164835164,0.6363636363636365
0.6363636363636362,0.5054945054945055,0.5454545454545452
0.4545454545454546,0.3846153846153846,0.2727272727272727
0.36363636363636376,0.30769230769230793,0.2727272727272727
0.5454545454545454,0.4065934065934065,0.36363636363636354
0.6363636363636362,0.197802197802198,0.6363636363636365
0.6363636363636362,0.4835164835164836,0.36363636363636354
0.4545454545454546,0.4835164835164836,0.5454545454545452
0.5454545454545454,0.4505494505494503,0.45454545454545436
0.4545454545454546,0.4285714285714284,0.45454545454545436
0.4545454545454546,0.4065934065934065,0.45454545454545436
0.6363636363636362,0.4505494505494503,0.36363636363636354
0.6363636363636362,0.4505494505494503,0.45454545454545436
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.6363636363636362,0.5384615384615383,0.6363636363636365
0.36363636363636376,0.4835164835164836,0.6363636363636365
0.6363636363636362,0.4615384615384617,0.5454545454545452
0.7272727272727275,0.4835164835164836,0.45454545454545436
0.5454545454545454,0.5054945054945055,0.5454545454545452
0.5454545454545454,0.5054945054945055,0.6363636363636365
0.4545454545454546,0.4945054945054945,0.7272727272727273
0.6363636363636362,0.5714285714285716,0.6363636363636365
0.7272727272727275,0.6593406593406597,0.6363636363636365
0.7272727272727275,0.6483516483516483,0.5454545454545452
0.8181818181818183,0.6373626373626378,0.5454545454545452
0.7272727272727275,0.5934065934065935,0.5454545454545452
0.7272727272727275,0.5934065934065935,0.45454545454545436
0.6363636363636362,0.5824175824175826,0.45454545454545436
0.7272727272727275,0.6483516483516483,0.5454545454545452
0.6363636363636362,0.6043956043956045,0.8181818181818181
0.7272727272727275,0.6373626373626378,0.5454545454545452
0.7272727272727275,0.6703296703296702,0.6363636363636365
0.6363636363636362,0.6043956043956045,0.6363636363636365
0.8181818181818183,0.6593406593406597,0.6363636363636365
0.5454545454545454,0.6373626373626378,0.6363636363636365
0.7272727272727275,0.6483516483516483,0.7272727272727273
0.7272727272727275,0.6263736263736264,0.6363636363636365
0.6363636363636362,0.6483516483516483,0.7272727272727273
0.6363636363636362,0.5934065934065935,0.7272727272727273
0.6363636363636362,0.6373626373626378,0.7272727272727273
0.5454545454545454,0.6043956043956045,0.7272727272727273
0.5454545454545454,0.5604395604395602,0.7272727272727273
0.6363636363636362,0.4945054945054945,0.6363636363636365
0.4545454545454546,0.3626373626373627,0.6363636363636365
0.6363636363636362,0.4725274725274726,0.5454545454545452
0.5454545454545454,0.4945054945054945,0.5454545454545452
0.5454545454545454,0.4615384615384617,0.45454545454545436
0.7272727272727275,0.5934065934065935,0.45454545454545436
0.7272727272727275,0.6373626373626378,0.5454545454545452
0.7272727272727275,0.6593406593406597,0.5454545454545452
0.6363636363636362,0.6703296703296702,0.7272727272727273
0.6363636363636362,0.5824175824175826,0.7272727272727273
0.7272727272727275,0.6703296703296702,0.7272727272727273
0.7272727272727275,0.6923076923076925,0.6363636363636365
0.6363636363636362,0.6813186813186816,0.8181818181818181
0.8181818181818183,0.7142857142857144,0.5454545454545452
0.7272727272727275,0.7032967032967035,0.7272727272727273
0.8181818181818183,0.6593406593406597,0.6363636363636365
0.6363636363636362,0.5824175824175826,0.6363636363636365
0.36363636363636376,0.4505494505494503,0.5454545454545452
0.6363636363636362,0.5934065934065935,0.5454545454545452
0.5454545454545454,0.4945054945054945,0.6363636363636365
0.7272727272727275,0.7142857142857144,0.6363636363636365
0.7272727272727275,0.6813186813186816,0.8181818181818181
0.7272727272727275,0.7032967032967035,0.8181818181818181
